AphiaId,AphiaId_Desc,ICES_Vocab_CodeType_Worms_AphiaId,ASFIS_Code,ASFIS_Code_Desc,ICES_Vocab_CodeType_FAO_ASFIS
274302,Microchirus ocellatus,SpecWoRMS,MRK,Microchirus ocellatus,SpecASFIS
234525,Muraenolepis,SpecWoRMS,MRL,Muraenolepis spp,SpecASFIS
127404,Masturus lanceolatus,SpecWoRMS,MRW,Masturus lanceolatus,SpecASFIS
126807,Decapterus macarellus,SpecWoRMS,MSD,Decapterus macarellus,SpecASFIS
127126,Arnoglossus laterna,SpecWoRMS,MSF,Arnoglossus laterna,SpecASFIS
105702,Lamnidae,SpecWoRMS,MSK,Lamnidae,SpecASFIS
140481,Mytilus galloprovincialis,SpecWoRMS,MSM,Mytilus galloprovincialis,SpecASFIS
126952,Tetrapturus belone,SpecWoRMS,MSP,Tetrapturus belone,SpecASFIS
211,Mytilidae,SpecWoRMS,MSX,Mytilidae,SpecASFIS
127120,Melanostigma atlanticum,SpecWoRMS,MTC,Melanostigma atlanticum,SpecASFIS
127297,Margrethia obtusirostra,SpecWoRMS,MTO,Margrethia obtusirostra,SpecASFIS
126627,Myctophum punctatum,SpecWoRMS,MTP,Myctophum punctatum,SpecASFIS
136137,Squilla mantis,SpecWoRMS,MTS,Squilla mantis,SpecASFIS
138196,Murex,SpecWoRMS,MUE,Murex spp,SpecASFIS
126983,Mugil cephalus,SpecWoRMS,MUF,Mugil cephalus,SpecASFIS
125431,Muraenidae,SpecWoRMS,MUI,Muraenidae,SpecASFIS
125546,Mugilidae,SpecWoRMS,MUL,Mugilidae,SpecASFIS
125547,Mullidae,SpecWoRMS,MUM,Mullidae,SpecASFIS
126986,Mullus surmuletus,SpecWoRMS,MUR,Mullus surmuletus,SpecASFIS
140480,Mytilus edulis,SpecWoRMS,MUS,Mytilus edulis,SpecASFIS
126985,Mullus barbatus,SpecWoRMS,MUT,Mullus barbatus,SpecASFIS
126034,Mullus,SpecWoRMS,MUX,Mullus spp,SpecASFIS
272601,Lophius vaillanti,SpecWoRMS,MVA,Lophius vaillanti,SpecASFIS
148776,Morus bassanus,SpecWoRMS,MVB,Morus bassanus,SpecASFIS
107323,Hyas coarctatus,SpecWoRMS,MVH,Hyas coarctatus,SpecASFIS
135209,Madrepora oculata,SpecWoRMS,MVI,Madrepora oculata,SpecASFIS
217839,Lophius vomerinus,SpecWoRMS,MVO,Lophius vomerinus,SpecASFIS
127268,Melamphaes microps,SpecWoRMS,MWM,Melamphaes microps,SpecASFIS
138158,Mactra,SpecWoRMS,MWQ,Mactra spp,SpecASFIS
159520,Myoxocephalus octodecemspinosus,SpecWoRMS,MXO,Myoxocephalus octodecemspinosus,SpecASFIS
1258710,Amphithrax armatus,SpecWoRMS,MXT,Amphithrax armatus,SpecASFIS
127203,Myoxocephalus scorpius,SpecWoRMS,MXV,Myoxocephalus scorpius,SpecASFIS
101170,Myxine glutinosa,SpecWoRMS,MYG,Myxine glutinosa,SpecASFIS
105860,Myliobatis aquila,SpecWoRMS,MYL,Myliobatis aquila,SpecASFIS
148724,Mysticeti,SpecWoRMS,MYS,Mysticeti,SpecASFIS
138228,Mytilus,SpecWoRMS,MYV,Mytilus spp,SpecASFIS
126355,Lestidiops sphyrenoides,SpecWoRMS,MZD,Lestidiops sphyrenoides,SpecASFIS
126365,Benthalbella infans,SpecWoRMS,MZF,Benthalbella infans,SpecASFIS
126483,Melanonus zugmayeri,SpecWoRMS,MZY,Melanonus zugmayeri,SpecASFIS
10194,Actinopterygii,SpecWoRMS,MZZ,Actinopterygii,SpecASFIS
137116,Monodon monoceros,SpecWoRMS,NAR,Monodon monoceros,SpecASFIS
126811,Naucrates ductor,SpecWoRMS,NAU,Naucrates ductor,SpecASFIS
219797,Chascanopsetta lugubris,SpecWoRMS,NBG,Chascanopsetta lugubris,SpecASFIS
139832,Melanella alba,SpecWoRMS,NBL,Melanella alba,SpecASFIS
281639,Nebris microps,SpecWoRMS,NBM,Nebris microps,SpecASFIS
126916,Neogobius melanostomus,SpecWoRMS,NBU,Neogobius melanostomus,SpecASFIS
138235,Nassarius,SpecWoRMS,NBX,Nassarius spp,SpecASFIS
126586,Ceratoscopelus warmingii,SpecWoRMS,NCV,Ceratoscopelus warmingii,SpecASFIS
504350,Anadara gibbosa,SpecWoRMS,NDV,Anadara gibbosa,SpecASFIS
282468,Pseudophycis bachus,SpecWoRMS,NEC,Pseudophycis bachus,SpecASFIS
279357,Ambophthalmos angustus,SpecWoRMS,NEG,Ambophthalmos angustus,SpecASFIS
241290,Metanephrops mozambicus,SpecWoRMS,NEM,Metanephrops mozambicus,SpecASFIS
107254,Nephrops norvegicus,SpecWoRMS,NEP,Nephrops norvegicus,SpecASFIS
103312,Antipathes furcata,SpecWoRMS,NFW,Antipathes furcata,SpecASFIS
283919,Antipathes rhipidion,SpecWoRMS,NFY,Antipathes rhipidion,SpecASFIS
218385,Carangoides fulvoguttatus,SpecWoRMS,NGU,Turrum fulvoguttatum,SpecASFIS
882,Annelida,SpecWoRMS,NHE,Annelida,SpecASFIS
126307,Facciolella oxyrhynchus,SpecWoRMS,NHF,Facciolella oxyrhynchus,SpecASFIS
126639,Halosauropsis macrochir,SpecWoRMS,NHH,Halosauropsis macrochir,SpecASFIS
1577346,Pennahia aneus,SpecWoRMS,NHK,Pennahia aneus,SpecASFIS
126641,Halosaurus ovenii,SpecWoRMS,NHU,Halosaurus ovenii,SpecASFIS
140678,Patella candei,SpecWoRMS,NII,Patella candei,SpecASFIS
107218,Anapagurus laevis,SpecWoRMS,NIJ,Anapagurus laevis,SpecASFIS
107111,Penaeopsis serrata,SpecWoRMS,NIS,Penaeopsis serrata,SpecASFIS
140590,Nucula nucleus,SpecWoRMS,NJK,Nucula nucleus,SpecASFIS
140589,Nucula nitidosa,SpecWoRMS,NJM,Nucula nitidosa,SpecASFIS
150520,Nymphon brevirostre,SpecWoRMS,NJQ,Nymphon brevirostre,SpecASFIS
126642,Notacanthus bonaparte,SpecWoRMS,NJW,Notacanthus bonaparte,SpecASFIS
110690,Meganyctiphanes norvegica ,SpecWoRMS,NKR,Meganyctiphanes norvegica,SpecASFIS
126864,Nealotus tripes,SpecWoRMS,NLT,Nealotus tripes,SpecASFIS
158915,Notoscopelus elongatus,SpecWoRMS,NLV,Notoscopelus elongatus,SpecASFIS
1649789,Hansarsia megalops,SpecWoRMS,NMM,Hansarsia megalops,SpecASFIS
110695,Nematoscelis megalops,SpecWoRMS,NMM,Hansarsia megalops,SpecASFIS
158559,Lipogenys gillii,SpecWoRMS,NNL,Lipogenys gillii,SpecASFIS
126643,Notacanthus chemnitzii,SpecWoRMS,NNN,Notacanthus chemnitzii,SpecASFIS
140781,Pinna rudis,SpecWoRMS,NNW,Pinna rudis,SpecASFIS
158913,Notoscopelus bolini,SpecWoRMS,NOO,Notoscopelus bolini,SpecASFIS
126444,Trisopterus esmarkii,SpecWoRMS,NOP,Trisopterus esmarkii,SpecASFIS
138748,Anomia ephippium,SpecWoRMS,NOQ,Anomia ephippium,SpecASFIS
234751,Patagonotothen brevicauda,SpecWoRMS,NOT,Patagonotothen brevicauda,SpecASFIS
126629,Notolychnus valdiviae,SpecWoRMS,NOV,Notolychnus valdiviae,SpecASFIS
231858,Anemonia sulcata,SpecWoRMS,NOW,Anemonia sulcata,SpecASFIS
151404,Nototheniidae,SpecWoRMS,NOX,Nototheniidae,SpecASFIS
140048,Neopycnodonte cochlear,SpecWoRMS,NPQ,Neopycnodonte cochlear,SpecASFIS
106401,Mnemiopsis leidyi,SpecWoRMS,NQY,Mnemiopsis leidyi,SpecASFIS
126352,Arctozenus risso,SpecWoRMS,NRD,Arctozenus risso,SpecASFIS
127385,Nerophis ophidion,SpecWoRMS,NRO,Nerophis ophidion,SpecASFIS
876840,Tritia mutabilis,SpecWoRMS,NSQ,Tritia mutabilis,SpecASFIS
1609360,Pennatuloidea,SpecWoRMS,NTW,Pennatuloidea,SpecASFIS
126761,Blennius ocellaris,SpecWoRMS,NUO,Blennius ocellaris,SpecASFIS
254316,Nyctiphanes couchii,SpecWoRMS,NVQ,Nyctiphanes couchii,SpecASFIS
125943,Selene,SpecWoRMS,NXJ,Selene spp,SpecASFIS
125674,Arctozenus,SpecWoRMS,NXR,Arctozenus spp,SpecASFIS
126805,Caranx lugubris,SpecWoRMS,NXU,Caranx lugubris,SpecASFIS
272202,Scomberesox simulans,SpecWoRMS,NYS,Scomberesox simulans,SpecASFIS
146762,Nephtheidae,SpecWoRMS,NYZ,Nephtheidae,SpecASFIS
126473,Nezumia aequalis,SpecWoRMS,NZA,Nezumia aequalis,SpecASFIS
183289,Nezumia bairdii,SpecWoRMS,NZB,Nezumia bairdii,SpecASFIS
126475,Nezumia sclerorhynchus,SpecWoRMS,NZS,Nezumia sclerorhynchus,SpecASFIS
127159,Solea senegalensis,SpecWoRMS,OAL,Solea senegalensis,SpecASFIS
107262,Homola barbata,SpecWoRMS,OAT,Homola barbata,SpecASFIS
689175,Phorcus atratus,SpecWoRMS,OAW,Phorcus atratus,SpecASFIS
126927,Pomatoschistus microps,SpecWoRMS,OBD,Pomatoschistus microps,SpecASFIS
141424,Scrobicularia plana,SpecWoRMS,OBN,Scrobicularia plana,SpecASFIS
126667,Benthocometes robustus,SpecWoRMS,OBR,Benthocometes robustus,SpecASFIS
140405,Ocenebra erinaceus,SpecWoRMS,OBX,Ocenebra erinaceus,SpecASFIS
126928,Pomatoschistus minutus,SpecWoRMS,OBZ,Pomatoschistus minutus,SpecASFIS
140605,Octopus vulgaris,SpecWoRMS,OCC,Octopus vulgaris,SpecASFIS
138267,Eledone,SpecWoRMS,OCM,Eledone spp,SpecASFIS
534558,Callistoctopus macropus,SpecWoRMS,OCN,Callistoctopus macropus,SpecASFIS
11782,Octopodidae,SpecWoRMS,OCT,Octopodidae,SpecASFIS
138268,Octopus,SpecWoRMS,OCZ,Octopus spp,SpecASFIS
126984,Oedalechilus labeo,SpecWoRMS,ODL,Oedalechilus labeo,SpecASFIS
148723,Odontoceti,SpecWoRMS,ODN,Odontoceti,SpecASFIS
140623,Sthenoteuthis pteropus,SpecWoRMS,OFE,Sthenoteuthis pteropus,SpecASFIS
107564,Pontophilus spinosus,SpecWoRMS,OFI,Pontophilus spinosus,SpecASFIS
181382,Ommastrephes bartramii,SpecWoRMS,OFJ,Ommastrephes bartramii,SpecASFIS
144431,Porphyra linearis,SpecWoRMS,OFN,Porphyra linearis,SpecASFIS
574562,Heterololigo bleekeri,SpecWoRMS,OGK,Heterololigo bleekeri,SpecASFIS
273021,Apogon imberbis,SpecWoRMS,OGT,Apogon imberbis,SpecASFIS
138760,Aporrhais pespelecani,SpecWoRMS,OHQ,Aporrhais pespelecani,SpecASFIS
138761,Aporrhais serresiana,SpecWoRMS,OHX,Aporrhais serresiana,SpecASFIS
126867,Ruvettus pretiosus,SpecWoRMS,OIL,Ruvettus pretiosus,SpecASFIS
574539,Doryteuthis ocula,SpecWoRMS,OJL,Doryteuthis ocula,SpecASFIS
145782,Plocamium cartilagineum,SpecWoRMS,OKG,Plocamium cartilagineum,SpecASFIS
145599,Pterocladiella capillacea,SpecWoRMS,OKQ,Pterocladiella capillacea,SpecASFIS
125496,Oneirodidae,SpecWoRMS,OKX,Oneirodidae,SpecASFIS
127300,Polymetme corythaeola,SpecWoRMS,OLC,Polymetme corythaeola,SpecASFIS
107264,Paromola cuvieri,SpecWoRMS,OLV,Paromola cuvieri,SpecASFIS
138279,Ommastrephes,SpecWoRMS,OMM,Ommastrephes spp,SpecASFIS
11760,Ommastrephidae,SpecWoRMS,OMZ,Ommastrephidae,SpecASFIS
107549,Aegaeon lacazei,SpecWoRMS,ONZ,Aegaeon lacazei,SpecASFIS
126675,Ophidion barbatum,SpecWoRMS,OOA,Ophidion barbatum,SpecASFIS
275631,Otophidium chickcharney,SpecWoRMS,OOC,Otophidium chickcharney,SpecASFIS
126733,Opisthoproctus soleatus,SpecWoRMS,OOL,Opisthoproctus soleatus,SpecASFIS
126316,Ophichthus rufus,SpecWoRMS,OOR,Ophichthus rufus,SpecASFIS
126317,Ophisurus serpens,SpecWoRMS,OOS,Ophisurus serpens,SpecASFIS
126315,Ophichthus ophis,SpecWoRMS,OOZ,Ophichthus ophis,SpecASFIS
125505,Ophidiidae,SpecWoRMS,OPH,Ophidiidae,SpecASFIS
159267,Zoarces americanus,SpecWoRMS,OPT,Zoarces americanus,SpecASFIS
534126,Macrotritopus defilippi,SpecWoRMS,OQD,Macrotritopus defilippi,SpecASFIS
534097,Amphioctopus aegina,SpecWoRMS,OQU,Octopus dollfusi,SpecASFIS
885313,Faxonius limosus,SpecWoRMS,ORL,Faxonius limosus,SpecASFIS
126402,Hoplostethus atlanticus,SpecWoRMS,ORY,Hoplostethus atlanticus,SpecASFIS
126678,Spectrunculus grandis,SpecWoRMS,OSG,Spectrunculus grandis,SpecASFIS
215,Ostreidae,SpecWoRMS,OST,Ostreidae,SpecASFIS
219926,Arothron meleagris,SpecWoRMS,OTG,Arothron meleagris,SpecASFIS
141448,Rondeletiola minor,SpecWoRMS,OTO,Rondeletiola minor,SpecASFIS
126367,Scopelarchus analis,SpecWoRMS,OUA,Scopelarchus analis,SpecASFIS
127129,Bothus podas,SpecWoRMS,OUB,Bothus podas,SpecASFIS
153131,Alloteuthis subulata,SpecWoRMS,OUL,Alloteuthis subulata,SpecASFIS
153134,Alloteuthis media,SpecWoRMS,OUM,Alloteuthis media,SpecASFIS
138138,Alloteuthis,SpecWoRMS,OUW,Alloteuthis spp,SpecASFIS
124201,Antedon bifida,SpecWoRMS,OVA,Antedon bifida,SpecASFIS
125131,Ophiothrix fragilis,SpecWoRMS,OWD,Ophiothrix fragilis,SpecASFIS
419762,Polinices hepaticus,SpecWoRMS,OWE,Polinices hepaticus,SpecASFIS
569943,Polinices otis,SpecWoRMS,OWF,Polinices otis,SpecASFIS
107563,Pontophilus norvegicus,SpecWoRMS,OWI,Pontophilus norvegicus,SpecASFIS
272728,Notoscopelus kroyeri,SpecWoRMS,OWK,Notoscopelus kroyeri,SpecASFIS
158916,Notoscopelus resplendens,SpecWoRMS,OWN,Notoscopelus resplendens,SpecASFIS
158914,Notoscopelus caudispinosus,SpecWoRMS,OWO,Notoscopelus caudispinosus,SpecASFIS
123084,Ophiuroidea,SpecWoRMS,OWP,Ophiuroidea,SpecASFIS
125434,Ophichthidae,SpecWoRMS,OWX,Ophichthidae,SpecASFIS
105915,Oxynotus paradoxus,SpecWoRMS,OXN,Oxynotus paradoxus,SpecASFIS
105914,Oxynotus centrina,SpecWoRMS,OXY,Oxynotus centrina,SpecASFIS
138297,Crassostrea,SpecWoRMS,OYC,Crassostrea spp,SpecASFIS
140658,Ostrea edulis,SpecWoRMS,OYF,Ostrea edulis,SpecASFIS
836033,Magallana gigas,SpecWoRMS,OYG,Magallana gigas,SpecASFIS
137656,Aporrhais,SpecWoRMS,OZE,Aporrhais spp,SpecASFIS
138481,Rossia,SpecWoRMS,OZK,Rossia spp,SpecASFIS
107613,Palaemon adspersus,SpecWoRMS,PAA,Palaemon adspersus,SpecASFIS
127060,Pagellus erythrinus,SpecWoRMS,PAC,Pagellus erythrinus,SpecASFIS
394052,Paralomis granulosa,SpecWoRMS,PAG,Paralomis granulosa,SpecASFIS
106788,Palaemonidae,SpecWoRMS,PAL,Palaemonidae,SpecASFIS
107044,Pandalus,SpecWoRMS,PAN,Pandalus spp,SpecASFIS
127058,Pagellus bellottii,SpecWoRMS,PAR,Pagellus bellottii,SpecASFIS
234633,Patagonotothen ramsayi,SpecWoRMS,PAT,Patagonotothen ramsayi,SpecASFIS
863082,Paratapes undulatus,SpecWoRMS,PAU,Paratapes undulatus,SpecASFIS
126079,Pagellus,SpecWoRMS,PAX,Pagellus spp,SpecASFIS
210377,Penaeus merguiensis,SpecWoRMS,PBA,Penaeus merguiensis,SpecASFIS
126738,Barbantus curvifrons,SpecWoRMS,PBC,Barbantus curvifrons,SpecASFIS
273823,Thunnus orientalis,SpecWoRMS,PBF,Thunnus orientalis,SpecASFIS
126680,Parabrotula plagiophthalma,SpecWoRMS,PBP,Parabrotula plagiophthalma,SpecASFIS
127222,Paraliparis bathybius,SpecWoRMS,PBY,Paraliparis bathybius,SpecASFIS
106177,Pollicipes pollicipes,SpecWoRMS,PCB,Pollicipes pollicipes,SpecASFIS
254987,Phocoenoides dalli,SpecWoRMS,PDA,Phocoenoides dalli,SpecASFIS
106789,Pandalidae,SpecWoRMS,PDZ,Pandalidae,SpecASFIS
140262,Littorina littorea,SpecWoRMS,PEE,Littorina littorea,SpecASFIS
10194,Actinopterygii,SpecWoRMS,PEL,Actinopterygii,SpecASFIS
106822,Penaeus,SpecWoRMS,PEN,Penaeus spp,SpecASFIS
138135,Littorina,SpecWoRMS,PER,Littorina spp,SpecASFIS
151177,Morone americana,SpecWoRMS,PEW,Morone americana,SpecASFIS
125448,Scopelarchidae,SpecWoRMS,PEY,Scopelarchidae,SpecASFIS
106727,Penaeidae,SpecWoRMS,PEZ,Penaeidae,SpecASFIS
137202,Puffinus griseus,SpecWoRMS,PFG,Ardenna grisea,SpecASFIS
254985,Neophocaena phocaenoides,SpecWoRMS,PFI,Neophocaena phocaenoides,SpecASFIS
558,Porifera,SpecWoRMS,PFR,Porifera,SpecASFIS
126739,Holtbyrnia anomala,SpecWoRMS,PHN,Holtbyrnia anomala,SpecASFIS
126684,Alepocephalus rostratus,SpecWoRMS,PHO,Alepocephalus rostratus,SpecASFIS
126707,Photostylus pycnopterus,SpecWoRMS,PHP,Photostylus pycnopterus,SpecASFIS
137117,Phocoena phocoena,SpecWoRMS,PHR,Phocoena phocoena,SpecASFIS
126421,Sardina pilchardus,SpecWoRMS,PIL,Sardina pilchardus,SpecASFIS
127182,Oncorhynchus gorbuscha,SpecWoRMS,PIN,Oncorhynchus gorbuscha,SpecASFIS
107615,Palaemon longirostris,SpecWoRMS,PIQ,Palaemon longirostris,SpecASFIS
126361,Paralepis coregonoides,SpecWoRMS,PIR,Paralepis coregonoides,SpecASFIS
274681,Pontinus accraensis,SpecWoRMS,PIS,Pontinus accraensis,SpecASFIS
137097,Globicephala melas,SpecWoRMS,PIW,Globicephala melas,SpecASFIS
127233,Peristedion cataphractum,SpecWoRMS,PJC,Peristedion cataphractum,SpecASFIS
282271,Platygillellus altivelis,SpecWoRMS,PJV,Platygillellus altivelis,SpecASFIS
127137,Hippoglossoides platessoides,SpecWoRMS,PLA,Hippoglossoides platessoides,SpecASFIS
254980,Lagenorhynchus australis,SpecWoRMS,PLD,Lagenorhynchus australis,SpecASFIS
127143,Pleuronectes platessa,SpecWoRMS,PLE,Pleuronectes platessa,SpecASFIS
127180,Coregonus lavaretus,SpecWoRMS,PLN,Coregonus lavaretus,SpecASFIS
282189,Pelsartia humeralis,SpecWoRMS,PLV,Pelsartia humeralis,SpecASFIS
125579,Pleuronectidae,SpecWoRMS,PLZ,Pleuronectidae,SpecASFIS
127273,Poromitra crassiceps,SpecWoRMS,PMC,Poromitra crassiceps,SpecASFIS
126745,Normichthys operosus,SpecWoRMS,PMO,Normichthys operosus,SpecASFIS
210375,Penaeus indicus,SpecWoRMS,PNI,Penaeus indicus,SpecASFIS
107614,Palaemon elegans,SpecWoRMS,PNQ,Palaemon elegans,SpecASFIS
582132,Penaeus schmitti,SpecWoRMS,PNT,Penaeus schmitti,SpecASFIS
126783,Brama brama,SpecWoRMS,POA,Brama brama,SpecASFIS
218431,Parastromateus niger,SpecWoRMS,POB,Parastromateus niger,SpecASFIS
126433,Boreogadus saida,SpecWoRMS,POC,Boreogadus saida,SpecASFIS
126446,Trisopterus minutus,SpecWoRMS,POD,Trisopterus minutus,SpecASFIS
299422,Ariosoma fasciatum,SpecWoRMS,POF,Ariosoma fasciatum,SpecASFIS
127240,Pontinus kuhlii,SpecWoRMS,POI,Pontinus kuhlii,SpecASFIS
126441,Pollachius virens,SpecWoRMS,POK,Pollachius virens,SpecASFIS
126440,Pollachius pollachius,SpecWoRMS,POL,Pollachius pollachius,SpecASFIS
125542,Leiognathidae,SpecWoRMS,PON,Leiognathidae,SpecASFIS
126819,Trachinotus ovatus,SpecWoRMS,POP,Trachinotus ovatus,SpecASFIS
105841,Lamna nasus,SpecWoRMS,POR,Lamna nasus,SpecASFIS
234781,Micromesistius australis,SpecWoRMS,POS,Micromesistius australis,SpecASFIS
882142,Potamotrygon motoro,SpecWoRMS,PPR,Potamotrygon motoro,SpecASFIS
11014,Perciformes,SpecWoRMS,PPX,Perciformes (Others),SpecASFIS
1495472,Potamotrygon histrix,SpecWoRMS,PPY,Potamotrygon histrix,SpecASFIS
106788,Palaemonidae,SpecWoRMS,PPZ,Palaemonidae,SpecASFIS
140780,Pinna nobilis,SpecWoRMS,PQB,Pinna nobilis,SpecASFIS
127005,Priacanthus arenatus,SpecWoRMS,PQR,Priacanthus arenatus,SpecASFIS
107649,Pandalus borealis,SpecWoRMS,PRA,Pandalus borealis,SpecASFIS
377566,Penaeus esculentus,SpecWoRMS,PRB,Penaeus esculentus,SpecASFIS
151751,Percoidei,SpecWoRMS,PRC,Perciformes (Percoidei),SpecASFIS
159240,Calamus,SpecWoRMS,PRG,Calamus spp,SpecASFIS
126866,Promethichthys prometheus,SpecWoRMS,PRP,Promethichthys prometheus,SpecASFIS
231441,Sparisoma cretense,SpecWoRMS,PRR,Sparisoma cretense,SpecASFIS
626074,Pyropia tenera,SpecWoRMS,PRT,Pyropia tenera,SpecASFIS
276824,Psettodes bennettii,SpecWoRMS,PSB,Psettodes bennettii,SpecASFIS
217632,Pseudocarcharias kamoharai,SpecWoRMS,PSK,Pseudocarcharias kamoharai,SpecASFIS
107704,Palinurus mauritanicus,SpecWoRMS,PSL,Palinurus mauritanicus,SpecASFIS
126749,Searsia koefoedi,SpecWoRMS,PSO,Searsia koefoedi,SpecASFIS
127008,Pseudotolithus senegalensis,SpecWoRMS,PSS,Pseudotolithus senegalensis,SpecASFIS
154292,Barbus barbus,SpecWoRMS,PTB,Barbus barbus,SpecASFIS
126241,Sphoeroides,SpecWoRMS,PUA,Sphoeroides spp,SpecASFIS
398368,Photostomias tantillux,SpecWoRMS,PUE,Photostomias guernei,SpecASFIS
125612,Tetraodontidae,SpecWoRMS,PUX,Tetraodontidae,SpecASFIS
219224,Pavoclinus graminis,SpecWoRMS,PVG,Pavoclinus graminis,SpecASFIS
279464,Acanthaluteres vittiger,SpecWoRMS,PVI,Acanthaluteres vittiger,SpecASFIS
107662,Plesionika narval,SpecWoRMS,PVJ,Plesionika narval,SpecASFIS
442830,Sanquerus validus,SpecWoRMS,PVQ,Sanquerus validus,SpecASFIS
587704,Palaemon varians,SpecWoRMS,PVR,Palaemon varians,SpecASFIS
932406,Palaemon vulgaris,SpecWoRMS,PVV,Palaemon vulgaris,SpecASFIS
127163,Polymixia nobilis,SpecWoRMS,PXV,Polymixia nobilis,SpecASFIS
137113,Kogia breviceps,SpecWoRMS,PYW,Kogia breviceps,SpecASFIS
125447,Paralepididae,SpecWoRMS,PZB,Paralepididae,SpecASFIS
125507,Alepocephalidae,SpecWoRMS,PZC,Alepocephalidae,SpecASFIS
107232,Pagurus bernhardus,SpecWoRMS,PZW,Pagurus bernhardus,SpecASFIS
128515,Pennatula aculeata,SpecWoRMS,QAC,Pennatula aculeata,SpecASFIS
1379630,Ptilella grandis,SpecWoRMS,QAD,Ptilella grandis,SpecASFIS
579809,Pennatula borealis,SpecWoRMS,QAD,Ptilella grandis,SpecASFIS
128517,Pennatula phosphorea,SpecWoRMS,QAF,Pennatula phosphorea,SpecASFIS
158723,Holtbyrnia innesi,SpecWoRMS,QBB,Holtbyrnia innesi,SpecASFIS
126740,Holtbyrnia macrops,SpecWoRMS,QBC,Holtbyrnia macrops,SpecASFIS
126742,Maulisia mauli,SpecWoRMS,QBD,Maulisia mauli,SpecASFIS
126748,Sagamichthys schnakenbecki,SpecWoRMS,QBF,Sagamichthys schnakenbecki,SpecASFIS
137250,Pyrosoma atlanticum,SpecWoRMS,QBJ,Pyrosoma atlanticum,SpecASFIS
127313,Polyipnus polli,SpecWoRMS,QBL,Polyipnus polli,SpecASFIS
127369,Photonectes dinema,SpecWoRMS,QBM,Photonectes dinema,SpecASFIS
275008,Aristostomias xenostoma,SpecWoRMS,QBO,Aristostomias xenostoma,SpecASFIS
134240,Stylocordyla borealis,SpecWoRMS,QBR,Stylocordyla borealis,SpecASFIS
138294,Opisthoteuthis,SpecWoRMS,QBX,Opisthoteuthis spp,SpecASFIS
123586,Gorgonocephalus,SpecWoRMS,QCX,Gorgonocephalus spp,SpecASFIS
1264298,Platichthys solemdali ,SpecWoRMS,QDQ,Platichthys solemdali,SpecASFIS
137154,Pagophila eburnea,SpecWoRMS,QDT,Pagophila eburnea,SpecASFIS
137156,Rissa tridactyla,SpecWoRMS,QDV,Rissa tridactyla,SpecASFIS
123908,Psilaster andromeda,SpecWoRMS,QDY,Psilaster andromeda,SpecASFIS
124934,Ophiura sarsii,SpecWoRMS,QEE,Ophiura sarsii,SpecASFIS
124929,Ophiura ophiura,SpecWoRMS,QEF,Ophiura ophiura,SpecASFIS
124913,Ophiura albida,SpecWoRMS,QEG,Ophiura albida,SpecASFIS
123574,Ophiura,SpecWoRMS,QEH,Ophiura spp,SpecASFIS
123200,Ophiuridae,SpecWoRMS,QEI,Ophiuridae,SpecASFIS
153067,Opisthoteuthis calypso,SpecWoRMS,QEJ,Opisthoteuthis calypso,SpecASFIS
107602,Oplophorus spinosus,SpecWoRMS,QEK,Oplophorus spinosus,SpecASFIS
126929,Pomatoschistus norvegicus,SpecWoRMS,QEO,Pomatoschistus norvegicus,SpecASFIS
126925,Pomatoschistus lozanoi,SpecWoRMS,QEQ,Pomatoschistus lozanoi,SpecASFIS
151300,Percidae,SpecWoRMS,QEU,Percidae,SpecASFIS
127127,Arnoglossus rueppelii,SpecWoRMS,QFE,Arnoglossus rueppelii,SpecASFIS
125273,Chrysogorgiidae,SpecWoRMS,QFY,Chrysogorgiidae,SpecASFIS
126196,Argyropelecus,SpecWoRMS,QGE,Argyropelecus spp,SpecASFIS
274967,Argyropelecus olfersii,SpecWoRMS,QGF,Argyropelecus olfersii,SpecASFIS
137233,Salpa,SpecWoRMS,QHS,Salpa spp,SpecASFIS
126770,Parablennius gattorugine,SpecWoRMS,QJM,Parablennius gattorugine,SpecASFIS
127072,Leptoclinus maculatus,SpecWoRMS,QKM,Leptoclinus maculatus,SpecASFIS
126751,Ammodytes marinus,SpecWoRMS,QLH,Ammodytes marinus,SpecASFIS
126930,Pomatoschistus pictus,SpecWoRMS,QMP,Pomatoschistus pictus,SpecASFIS
125405,Callogorgia verticillata,SpecWoRMS,QMU,Callogorgia verticillata,SpecASFIS
125754,Nezumia,SpecWoRMS,QMX,Nezumia spp,SpecASFIS
125457,Diretmidae,SpecWoRMS,QNX,Diretmidae,SpecASFIS
125411,Primnoa resedaeformis,SpecWoRMS,QOE,Primnoa resedaeformis,SpecASFIS
274300,Microchirus boscanion,SpecWoRMS,QOI,Microchirus boscanion,SpecASFIS
141963,Ampulla priamus,SpecWoRMS,QOR,Ampulla priamus,SpecASFIS
107399,Polybius henslowii,SpecWoRMS,QPH,Polybius henslowii,SpecASFIS
383586,Sousa plumbea,SpecWoRMS,QPU,Sousa plumbea,SpecASFIS
816452,Sousa sahulensis,SpecWoRMS,QPV,Sousa sahulensis,SpecASFIS
127308,Argyropelecus gigas,SpecWoRMS,QRB,Argyropelecus gigas,SpecASFIS
127309,Argyropelecus hemigymnus,SpecWoRMS,QRC,Argyropelecus hemigymnus,SpecASFIS
140687,Aequipecten opercularis,SpecWoRMS,QSC,Aequipecten opercularis,SpecASFIS
140685,Patella vulgata,SpecWoRMS,QTV,Patella vulgata,SpecASFIS
