"Area_27","ICESNAME","Area"
"10.a.1","02B0","27.10.a.1"
"10.a.1","03B0","27.10.a.1"
"10.a.1","04B0","27.10.a.1"
"10.a.1","05B0","27.10.a.1"
"10.a.1","06B0","27.10.a.1"
"10.a.1","07B0","27.10.a.1"
"10.a.1","08B0","27.10.a.1"
"10.a.1","09B0","27.10.a.1"
"10.a.1","10B0","27.10.a.1"
"10.a.1","11B0","27.10.a.1"
"10.a.1","12B0","27.10.a.1"
"10.a.1","13B0","27.10.a.1"
"10.a.1","14B0","27.10.a.1"
"10.b","15B0","27.10.b"
"10.b","16B0","27.10.b"
"10.b","17B0","27.10.b"
"10.b","18B0","27.10.b"
"10.b","19B0","27.10.b"
"10.b","20B0","27.10.b"
"10.b","21B0","27.10.b"
"10.b","22B0","27.10.b"
"10.b","23B0","27.10.b"
"10.b","24B0","27.10.b"
"12.c","25B0","27.12.c"
"12.c","26B0","27.12.c"
"12.c","27B0","27.12.c"
"12.c","28B0","27.12.c"
"12.c","29B0","27.12.c"
"12.c","30B0","27.12.c"
"12.c","31B0","27.12.c"
"12.c","32B0","27.12.c"
"12.c","33B0","27.12.c"
"12.a.1","34B0","27.12.a.1"
"12.a.1","35B0","27.12.a.1"
"12.a.1","36B0","27.12.a.1"
"12.a.1","37B0","27.12.a.1"
"12.a.1","38B0","27.12.a.1"
"12.a.1","39B0","27.12.a.1"
"12.a.1","40B0","27.12.a.1"
"12.a.1","41B0","27.12.a.1"
"12.a.1","42B0","27.12.a.1"
"12.a.3","44B0","27.12.a.3"
"12.a.3","45B0","27.12.a.3"
"12.a.3","46B0","27.12.a.3"
"14.b.2","47B0","27.14.b.2"
"14.b.2","48B0","27.14.b.2"
"14.b.2","49B0","27.14.b.2"
"14.b.2","50B0","27.14.b.2"
"14.b.2","51B0","27.14.b.2"
"14.b.2","52B0","27.14.b.2"
"14.b.2","53B0","27.14.b.2"
"14.b.2","54B0","27.14.b.2"
"14.b.2","55B0","27.14.b.2"
"14.b.2","56B0","27.14.b.2"
"14.b.2","57B0","27.14.b.2"
"14.b.2","58B0","27.14.b.2"
"14.b.2","59B0","27.14.b.2"
"14.b.2","60B0","27.14.b.2"
"14.a","94B0","27.14.a"
"14.a","95B0","27.14.a"
"14.a","96B0","27.14.a"
"14.a","97B0","27.14.a"
"14.a","98B0","27.14.a"
"10.a.1","01B1","27.10.a.1"
"10.a.1","02B1","27.10.a.1"
"10.a.1","03B1","27.10.a.1"
"10.a.1","04B1","27.10.a.1"
"10.a.1","05B1","27.10.a.1"
"10.a.1","06B1","27.10.a.1"
"10.a.1","07B1","27.10.a.1"
"10.a.1","08B1","27.10.a.1"
"10.a.1","09B1","27.10.a.1"
"10.a.1","10B1","27.10.a.1"
"10.a.1","11B1","27.10.a.1"
"10.a.1","12B1","27.10.a.1"
"10.a.1","13B1","27.10.a.1"
"10.a.1","14B1","27.10.a.1"
"10.b","15B1","27.10.b"
"10.b","16B1","27.10.b"
"10.b","17B1","27.10.b"
"10.b","18B1","27.10.b"
"10.b","19B1","27.10.b"
"10.b","20B1","27.10.b"
"10.b","21B1","27.10.b"
"10.b","22B1","27.10.b"
"10.b","23B1","27.10.b"
"10.b","24B1","27.10.b"
"12.c","25B1","27.12.c"
"12.c","26B1","27.12.c"
"12.c","27B1","27.12.c"
"12.c","28B1","27.12.c"
"12.c","29B1","27.12.c"
"12.c","30B1","27.12.c"
"12.c","31B1","27.12.c"
"12.c","32B1","27.12.c"
"12.c","33B1","27.12.c"
"12.a.1","34B1","27.12.a.1"
"12.a.1","35B1","27.12.a.1"
"12.a.1","36B1","27.12.a.1"
"12.a.1","37B1","27.12.a.1"
"12.a.1","38B1","27.12.a.1"
"12.a.1","39B1","27.12.a.1"
"12.a.1","40B1","27.12.a.1"
"12.a.1","41B1","27.12.a.1"
"12.a.1","42B1","27.12.a.1"
"12.a.3","45B1","27.12.a.3"
"12.a.3","46B1","27.12.a.3"
"14.b.2","47B1","27.14.b.2"
"14.b.2","48B1","27.14.b.2"
"14.b.2","49B1","27.14.b.2"
"14.b.2","50B1","27.14.b.2"
"14.b.2","51B1","27.14.b.2"
"14.b.2","52B1","27.14.b.2"
"14.b.2","53B1","27.14.b.2"
"14.b.2","54B1","27.14.b.2"
"14.b.2","55B1","27.14.b.2"
"14.b.2","56B1","27.14.b.2"
"14.b.2","57B1","27.14.b.2"
"14.b.2","58B1","27.14.b.2"
"14.b.2","59B1","27.14.b.2"
"14.b.2","60B1","27.14.b.2"
"14.b.2","61B1","27.14.b.2"
"14.a","94B1","27.14.a"
"14.a","95B1","27.14.a"
"14.a","96B1","27.14.a"
"14.a","97B1","27.14.a"
"14.a","98B1","27.14.a"
"10.a.1","01B2","27.10.a.1"
"10.a.1","02B2","27.10.a.1"
"10.a.1","03B2","27.10.a.1"
"10.a.1","04B2","27.10.a.1"
"10.a.1","05B2","27.10.a.1"
"10.a.1","06B2","27.10.a.1"
"10.a.1","07B2","27.10.a.1"
"10.a.1","08B2","27.10.a.1"
"10.a.1","09B2","27.10.a.1"
"10.a.1","10B2","27.10.a.1"
"10.a.1","11B2","27.10.a.1"
"10.a.1","12B2","27.10.a.1"
"10.a.1","13B2","27.10.a.1"
"10.a.1","14B2","27.10.a.1"
"10.b","15B2","27.10.b"
"10.b","16B2","27.10.b"
"10.b","17B2","27.10.b"
"10.b","18B2","27.10.b"
"10.b","19B2","27.10.b"
"10.b","20B2","27.10.b"
"10.b","21B2","27.10.b"
"10.b","22B2","27.10.b"
"10.b","23B2","27.10.b"
"10.b","24B2","27.10.b"
"12.c","25B2","27.12.c"
"12.c","26B2","27.12.c"
"12.c","27B2","27.12.c"
"12.c","28B2","27.12.c"
"12.c","29B2","27.12.c"
"12.c","30B2","27.12.c"
"12.c","31B2","27.12.c"
"12.c","32B2","27.12.c"
"12.c","33B2","27.12.c"
"12.a.1","34B2","27.12.a.1"
"12.a.1","35B2","27.12.a.1"
"12.a.1","36B2","27.12.a.1"
"12.a.1","37B2","27.12.a.1"
"12.a.1","38B2","27.12.a.1"
"12.a.1","39B2","27.12.a.1"
"12.a.1","40B2","27.12.a.1"
"12.a.1","41B2","27.12.a.1"
"12.a.1","42B2","27.12.a.1"
"12.a.1","43B2","27.12.a.1"
"14.b.2","47B2","27.14.b.2"
"14.b.2","48B2","27.14.b.2"
"14.b.2","49B2","27.14.b.2"
"14.b.2","50B2","27.14.b.2"
"14.b.2","51B2","27.14.b.2"
"14.b.2","52B2","27.14.b.2"
"14.b.2","53B2","27.14.b.2"
"14.b.2","54B2","27.14.b.2"
"14.b.2","55B2","27.14.b.2"
"14.b.2","56B2","27.14.b.2"
"14.b.2","57B2","27.14.b.2"
"14.b.2","58B2","27.14.b.2"
"14.b.2","59B2","27.14.b.2"
"14.b.2","60B2","27.14.b.2"
"14.b.2","61B2","27.14.b.2"
"14.a","94B2","27.14.a"
"14.a","95B2","27.14.a"
"14.a","96B2","27.14.a"
"14.a","97B2","27.14.a"
"14.a","98B2","27.14.a"
"10.a.1","01B3","27.10.a.1"
"10.a.1","02B3","27.10.a.1"
"10.a.1","03B3","27.10.a.1"
"10.a.1","04B3","27.10.a.1"
"10.a.1","05B3","27.10.a.1"
"10.a.1","06B3","27.10.a.1"
"10.a.1","07B3","27.10.a.1"
"10.a.1","08B3","27.10.a.1"
"10.a.1","09B3","27.10.a.1"
"10.a.1","10B3","27.10.a.1"
"10.a.1","11B3","27.10.a.1"
"10.a.1","12B3","27.10.a.1"
"10.a.1","13B3","27.10.a.1"
"10.a.1","14B3","27.10.a.1"
"10.b","15B3","27.10.b"
"10.b","16B3","27.10.b"
"10.b","17B3","27.10.b"
"10.b","18B3","27.10.b"
"10.b","19B3","27.10.b"
"10.b","20B3","27.10.b"
"10.b","21B3","27.10.b"
"10.b","22B3","27.10.b"
"10.b","23B3","27.10.b"
"10.b","24B3","27.10.b"
"12.c","25B3","27.12.c"
"12.c","26B3","27.12.c"
"12.c","27B3","27.12.c"
"12.c","28B3","27.12.c"
"12.c","29B3","27.12.c"
"12.c","30B3","27.12.c"
"12.c","31B3","27.12.c"
"12.c","32B3","27.12.c"
"12.c","33B3","27.12.c"
"12.a.1","34B3","27.12.a.1"
"12.a.1","35B3","27.12.a.1"
"12.a.1","36B3","27.12.a.1"
"12.a.1","37B3","27.12.a.1"
"12.a.1","38B3","27.12.a.1"
"12.a.1","39B3","27.12.a.1"
"12.a.1","40B3","27.12.a.1"
"12.a.1","41B3","27.12.a.1"
"12.a.1","42B3","27.12.a.1"
"12.a.1","43B3","27.12.a.1"
"12.a.1","44B3","27.12.a.1"
"12.a.1","45B3","27.12.a.1"
"14.b.2","50B3","27.14.b.2"
"14.b.2","51B3","27.14.b.2"
"14.b.2","52B3","27.14.b.2"
"14.b.2","53B3","27.14.b.2"
"14.b.2","54B3","27.14.b.2"
"14.b.2","55B3","27.14.b.2"
"14.b.2","56B3","27.14.b.2"
"14.b.2","57B3","27.14.b.2"
"14.b.2","58B3","27.14.b.2"
"14.b.2","59B3","27.14.b.2"
"14.b.2","60B3","27.14.b.2"
"14.b.2","61B3","27.14.b.2"
"14.a","94B3","27.14.a"
"14.a","96B3","27.14.a"
"14.a","97B3","27.14.a"
"14.a","98B3","27.14.a"
"10.a.1","01B4","27.10.a.1"
"10.a.1","02B4","27.10.a.1"
"10.a.1","03B4","27.10.a.1"
"10.a.1","12B4","27.10.a.1"
"10.a.1","13B4","27.10.a.1"
"10.a.1","14B4","27.10.a.1"
"10.b","15B4","27.10.b"
"10.b","16B4","27.10.b"
"10.b","17B4","27.10.b"
"10.b","18B4","27.10.b"
"10.b","19B4","27.10.b"
"10.b","20B4","27.10.b"
"10.b","21B4","27.10.b"
"10.b","22B4","27.10.b"
"10.b","23B4","27.10.b"
"10.b","24B4","27.10.b"
"12.c","25B4","27.12.c"
"12.c","26B4","27.12.c"
"12.c","27B4","27.12.c"
"12.c","28B4","27.12.c"
"12.c","29B4","27.12.c"
"12.c","30B4","27.12.c"
"12.c","31B4","27.12.c"
"12.c","32B4","27.12.c"
"12.c","33B4","27.12.c"
"12.a.1","34B4","27.12.a.1"
"12.a.1","35B4","27.12.a.1"
"12.a.1","36B4","27.12.a.1"
"12.a.1","37B4","27.12.a.1"
"12.a.1","38B4","27.12.a.1"
"12.a.1","39B4","27.12.a.1"
"12.a.1","40B4","27.12.a.1"
"12.a.1","41B4","27.12.a.1"
"12.a.1","42B4","27.12.a.1"
"12.a.1","43B4","27.12.a.1"
"12.a.1","44B4","27.12.a.1"
"12.a.1","45B4","27.12.a.1"
"12.a.1","46B4","27.12.a.1"
"14.b.1","47B4","27.14.b.1"
"14.b.1","48B4","27.14.b.1"
"14.b.2","52B4","27.14.b.2"
"14.b.2","53B4","27.14.b.2"
"14.b.2","54B4","27.14.b.2"
"14.b.2","55B4","27.14.b.2"
"14.b.2","56B4","27.14.b.2"
"14.b.2","57B4","27.14.b.2"
"14.b.2","58B4","27.14.b.2"
"14.b.2","59B4","27.14.b.2"
"14.b.2","60B4","27.14.b.2"
"14.b.2","61B4","27.14.b.2"
"14.a","93B4","27.14.a"
"14.a","94B4","27.14.a"
"14.a","96B4","27.14.a"
"14.a","97B4","27.14.a"
"14.a","98B4","27.14.a"
"10.a.1","01B5","27.10.a.1"
"10.a.2","05B5","27.10.a.2"
"10.a.2","06B5","27.10.a.2"
"10.a.2","07B5","27.10.a.2"
"10.a.2","08B5","27.10.a.2"
"10.a.2","09B5","27.10.a.2"
"10.a.2","10B5","27.10.a.2"
"10.a.1","14B5","27.10.a.1"
"10.b","15B5","27.10.b"
"10.b","16B5","27.10.b"
"10.b","17B5","27.10.b"
"10.b","18B5","27.10.b"
"10.b","19B5","27.10.b"
"10.b","20B5","27.10.b"
"10.b","21B5","27.10.b"
"10.b","22B5","27.10.b"
"10.b","23B5","27.10.b"
"10.b","24B5","27.10.b"
"12.c","25B5","27.12.c"
"12.c","26B5","27.12.c"
"12.c","27B5","27.12.c"
"12.c","28B5","27.12.c"
"12.c","29B5","27.12.c"
"12.c","30B5","27.12.c"
"12.c","31B5","27.12.c"
"12.c","32B5","27.12.c"
"12.c","33B5","27.12.c"
"12.a.1","34B5","27.12.a.1"
"12.a.1","35B5","27.12.a.1"
"12.a.1","36B5","27.12.a.1"
"12.a.1","37B5","27.12.a.1"
"12.a.1","38B5","27.12.a.1"
"12.a.1","39B5","27.12.a.1"
"12.a.1","40B5","27.12.a.1"
"12.a.1","41B5","27.12.a.1"
"12.a.1","42B5","27.12.a.1"
"12.a.1","43B5","27.12.a.1"
"12.a.1","44B5","27.12.a.1"
"12.a.1","45B5","27.12.a.1"
"12.a.1","46B5","27.12.a.1"
"14.b.1","47B5","27.14.b.1"
"14.b.1","48B5","27.14.b.1"
"14.b.1","49B5","27.14.b.1"
"14.b.1","50B5","27.14.b.1"
"14.b.2","54B5","27.14.b.2"
"14.b.2","55B5","27.14.b.2"
"14.b.2","56B5","27.14.b.2"
"14.b.2","57B5","27.14.b.2"
"14.b.2","58B5","27.14.b.2"
"14.b.2","59B5","27.14.b.2"
"14.b.2","60B5","27.14.b.2"
"14.b.2","61B5","27.14.b.2"
"14.b.2","62B5","27.14.b.2"
"14.b.2","63B5","27.14.b.2"
"14.a","93B5","27.14.a"
"14.a","94B5","27.14.a"
"14.a","95B5","27.14.a"
"14.a","96B5","27.14.a"
"14.a","97B5","27.14.a"
"14.a","98B5","27.14.a"
"10.a.2","03B6","27.10.a.2"
"10.a.2","04B6","27.10.a.2"
"10.a.2","05B6","27.10.a.2"
"10.a.2","06B6","27.10.a.2"
"10.a.2","07B6","27.10.a.2"
"10.a.2","08B6","27.10.a.2"
"10.a.2","09B6","27.10.a.2"
"10.a.2","10B6","27.10.a.2"
"10.a.2","11B6","27.10.a.2"
"10.a.2","12B6","27.10.a.2"
"10.b","15B6","27.10.b"
"10.b","16B6","27.10.b"
"10.b","17B6","27.10.b"
"10.b","18B6","27.10.b"
"10.b","19B6","27.10.b"
"10.b","20B6","27.10.b"
"10.b","21B6","27.10.b"
"10.b","22B6","27.10.b"
"10.b","23B6","27.10.b"
"10.b","24B6","27.10.b"
"12.c","25B6","27.12.c"
"12.c","26B6","27.12.c"
"12.c","27B6","27.12.c"
"12.c","28B6","27.12.c"
"12.c","29B6","27.12.c"
"12.c","30B6","27.12.c"
"12.c","31B6","27.12.c"
"12.c","32B6","27.12.c"
"12.c","33B6","27.12.c"
"12.a.1","34B6","27.12.a.1"
"12.a.1","35B6","27.12.a.1"
"12.a.1","36B6","27.12.a.1"
"12.a.1","37B6","27.12.a.1"
"12.a.1","38B6","27.12.a.1"
"12.a.1","39B6","27.12.a.1"
"12.a.1","40B6","27.12.a.1"
"12.a.1","41B6","27.12.a.1"
"12.a.1","42B6","27.12.a.1"
"12.a.1","43B6","27.12.a.1"
"12.a.1","44B6","27.12.a.1"
"12.a.1","45B6","27.12.a.1"
"12.a.1","46B6","27.12.a.1"
"14.b.1","47B6","27.14.b.1"
"14.b.1","48B6","27.14.b.1"
"14.b.1","49B6","27.14.b.1"
"14.b.1","50B6","27.14.b.1"
"14.b.1","51B6","27.14.b.1"
"14.b.1","52B6","27.14.b.1"
"14.b.2","55B6","27.14.b.2"
"14.b.2","56B6","27.14.b.2"
"14.b.2","57B6","27.14.b.2"
"14.b.2","58B6","27.14.b.2"
"14.b.2","59B6","27.14.b.2"
"14.b.2","60B6","27.14.b.2"
"14.b.2","61B6","27.14.b.2"
"14.b.2","62B6","27.14.b.2"
"14.b.2","63B6","27.14.b.2"
"14.b.2","64B6","27.14.b.2"
"14.a","93B6","27.14.a"
"14.a","94B6","27.14.a"
"14.a","95B6","27.14.a"
"14.a","96B6","27.14.a"
"14.a","97B6","27.14.a"
"14.a","98B6","27.14.a"
"10.a.2","02B7","27.10.a.2"
"10.a.2","03B7","27.10.a.2"
"10.a.2","04B7","27.10.a.2"
"10.a.2","05B7","27.10.a.2"
"10.a.2","06B7","27.10.a.2"
"10.a.2","07B7","27.10.a.2"
"10.a.2","08B7","27.10.a.2"
"10.a.2","09B7","27.10.a.2"
"10.a.2","10B7","27.10.a.2"
"10.a.2","11B7","27.10.a.2"
"10.a.2","12B7","27.10.a.2"
"10.a.2","13B7","27.10.a.2"
"10.b","15B7","27.10.b"
"10.b","16B7","27.10.b"
"10.b","17B7","27.10.b"
"10.b","18B7","27.10.b"
"10.b","19B7","27.10.b"
"10.b","20B7","27.10.b"
"10.b","21B7","27.10.b"
"10.b","22B7","27.10.b"
"10.b","23B7","27.10.b"
"10.b","24B7","27.10.b"
"12.c","25B7","27.12.c"
"12.c","26B7","27.12.c"
"12.c","27B7","27.12.c"
"12.c","28B7","27.12.c"
"12.c","29B7","27.12.c"
"12.c","30B7","27.12.c"
"12.c","31B7","27.12.c"
"12.c","32B7","27.12.c"
"12.c","33B7","27.12.c"
"12.a.1","34B7","27.12.a.1"
"12.a.1","35B7","27.12.a.1"
"12.a.1","36B7","27.12.a.1"
"12.a.1","37B7","27.12.a.1"
"12.a.1","38B7","27.12.a.1"
"12.a.1","39B7","27.12.a.1"
"12.a.1","40B7","27.12.a.1"
"12.a.1","41B7","27.12.a.1"
"12.a.1","42B7","27.12.a.1"
"12.a.1","43B7","27.12.a.1"
"12.a.1","44B7","27.12.a.1"
"12.a.1","45B7","27.12.a.1"
"12.a.1","46B7","27.12.a.1"
"14.b.1","47B7","27.14.b.1"
"14.b.1","48B7","27.14.b.1"
"14.b.1","49B7","27.14.b.1"
"14.b.1","50B7","27.14.b.1"
"14.b.1","51B7","27.14.b.1"
"14.b.1","52B7","27.14.b.1"
"14.b.1","53B7","27.14.b.1"
"14.b.2","55B7","27.14.b.2"
"14.b.2","56B7","27.14.b.2"
"14.b.2","57B7","27.14.b.2"
"14.b.2","58B7","27.14.b.2"
"14.b.2","59B7","27.14.b.2"
"14.b.2","60B7","27.14.b.2"
"14.b.2","61B7","27.14.b.2"
"14.b.2","62B7","27.14.b.2"
"14.b.2","63B7","27.14.b.2"
"14.b.2","64B7","27.14.b.2"
"14.b.2","65B7","27.14.b.2"
"14.b.2","66B7","27.14.b.2"
"14.a","92B7","27.14.a"
"14.a","93B7","27.14.a"
"14.a","94B7","27.14.a"
"14.a","95B7","27.14.a"
"14.a","96B7","27.14.a"
"14.a","97B7","27.14.a"
"14.a","98B7","27.14.a"
"10.a.2","01B8","27.10.a.2"
"10.a.2","02B8","27.10.a.2"
"10.a.2","03B8","27.10.a.2"
"10.a.2","04B8","27.10.a.2"
"10.a.2","05B8","27.10.a.2"
"10.a.2","06B8","27.10.a.2"
"10.a.2","07B8","27.10.a.2"
"10.a.2","08B8","27.10.a.2"
"10.a.2","09B8","27.10.a.2"
"10.a.2","10B8","27.10.a.2"
"10.a.2","11B8","27.10.a.2"
"10.a.2","12B8","27.10.a.2"
"10.a.2","13B8","27.10.a.2"
"10.b","15B8","27.10.b"
"10.b","16B8","27.10.b"
"10.b","17B8","27.10.b"
"10.b","18B8","27.10.b"
"10.b","19B8","27.10.b"
"10.b","20B8","27.10.b"
"10.b","21B8","27.10.b"
"10.b","22B8","27.10.b"
"10.b","23B8","27.10.b"
"10.b","24B8","27.10.b"
"12.c","25B8","27.12.c"
"12.c","26B8","27.12.c"
"12.c","27B8","27.12.c"
"12.c","28B8","27.12.c"
"12.c","29B8","27.12.c"
"12.c","30B8","27.12.c"
"12.c","31B8","27.12.c"
"12.c","32B8","27.12.c"
"12.c","33B8","27.12.c"
"12.a.1","34B8","27.12.a.1"
"12.a.1","35B8","27.12.a.1"
"12.a.1","36B8","27.12.a.1"
"12.a.1","37B8","27.12.a.1"
"12.a.1","38B8","27.12.a.1"
"12.a.1","39B8","27.12.a.1"
"12.a.1","40B8","27.12.a.1"
"12.a.1","41B8","27.12.a.1"
"12.a.1","42B8","27.12.a.1"
"12.a.1","43B8","27.12.a.1"
"12.a.1","44B8","27.12.a.1"
"12.a.1","45B8","27.12.a.1"
"12.a.1","46B8","27.12.a.1"
"14.b.1","47B8","27.14.b.1"
"14.b.1","48B8","27.14.b.1"
"14.b.1","49B8","27.14.b.1"
"14.b.1","50B8","27.14.b.1"
"14.b.1","51B8","27.14.b.1"
"14.b.1","52B8","27.14.b.1"
"14.b.1","53B8","27.14.b.1"
"14.b.2","56B8","27.14.b.2"
"14.b.2","57B8","27.14.b.2"
"14.b.2","58B8","27.14.b.2"
"14.b.2","59B8","27.14.b.2"
"14.b.2","60B8","27.14.b.2"
"14.b.2","61B8","27.14.b.2"
"14.b.2","62B8","27.14.b.2"
"14.b.2","63B8","27.14.b.2"
"14.b.2","64B8","27.14.b.2"
"14.b.2","65B8","27.14.b.2"
"14.a","92B8","27.14.a"
"14.a","93B8","27.14.a"
"14.a","95B8","27.14.a"
"14.a","96B8","27.14.a"
"14.a","97B8","27.14.a"
"14.a","98B8","27.14.a"
"10.a.2","01B9","27.10.a.2"
"10.a.2","02B9","27.10.a.2"
"10.a.2","03B9","27.10.a.2"
"10.a.2","04B9","27.10.a.2"
"10.a.2","05B9","27.10.a.2"
"10.a.2","06B9","27.10.a.2"
"10.a.2","07B9","27.10.a.2"
"10.a.2","08B9","27.10.a.2"
"10.a.2","09B9","27.10.a.2"
"10.a.2","10B9","27.10.a.2"
"10.a.2","11B9","27.10.a.2"
"10.a.2","12B9","27.10.a.2"
"10.a.2","13B9","27.10.a.2"
"10.b","15B9","27.10.b"
"10.b","16B9","27.10.b"
"10.b","17B9","27.10.b"
"10.b","18B9","27.10.b"
"10.b","19B9","27.10.b"
"10.b","20B9","27.10.b"
"10.b","21B9","27.10.b"
"10.b","22B9","27.10.b"
"10.b","23B9","27.10.b"
"10.b","24B9","27.10.b"
"12.c","25B9","27.12.c"
"12.c","26B9","27.12.c"
"12.c","27B9","27.12.c"
"12.c","28B9","27.12.c"
"12.c","29B9","27.12.c"
"12.c","30B9","27.12.c"
"12.c","31B9","27.12.c"
"12.c","32B9","27.12.c"
"12.c","33B9","27.12.c"
"12.a.1","34B9","27.12.a.1"
"12.a.1","35B9","27.12.a.1"
"12.a.1","36B9","27.12.a.1"
"12.a.1","37B9","27.12.a.1"
"12.a.1","38B9","27.12.a.1"
"12.a.1","39B9","27.12.a.1"
"12.a.1","40B9","27.12.a.1"
"12.a.1","41B9","27.12.a.1"
"12.a.1","42B9","27.12.a.1"
"12.a.1","43B9","27.12.a.1"
"12.a.1","44B9","27.12.a.1"
"12.a.1","45B9","27.12.a.1"
"12.a.1","46B9","27.12.a.1"
"14.b.1","47B9","27.14.b.1"
"14.b.1","48B9","27.14.b.1"
"14.b.1","49B9","27.14.b.1"
"14.b.1","50B9","27.14.b.1"
"14.b.1","51B9","27.14.b.1"
"14.b.1","52B9","27.14.b.1"
"14.b.2","56B9","27.14.b.2"
"14.b.2","57B9","27.14.b.2"
"14.b.2","58B9","27.14.b.2"
"14.b.2","59B9","27.14.b.2"
"14.b.2","60B9","27.14.b.2"
"14.b.2","61B9","27.14.b.2"
"14.b.2","62B9","27.14.b.2"
"14.b.2","63B9","27.14.b.2"
"14.b.2","64B9","27.14.b.2"
"14.b.2","65B9","27.14.b.2"
"14.a","92B9","27.14.a"
"14.a","93B9","27.14.a"
"14.a","95B9","27.14.a"
"14.a","96B9","27.14.a"
"14.a","97B9","27.14.a"
"14.a","98B9","27.14.a"
"10.a.2","01C0","27.10.a.2"
"10.a.2","02C0","27.10.a.2"
"10.a.2","03C0","27.10.a.2"
"10.a.2","04C0","27.10.a.2"
"10.a.2","05C0","27.10.a.2"
"10.a.2","06C0","27.10.a.2"
"10.a.2","07C0","27.10.a.2"
"10.a.2","08C0","27.10.a.2"
"10.a.2","09C0","27.10.a.2"
"10.a.2","10C0","27.10.a.2"
"10.a.2","11C0","27.10.a.2"
"10.a.2","12C0","27.10.a.2"
"10.a.2","13C0","27.10.a.2"
"10.b","15C0","27.10.b"
"10.b","16C0","27.10.b"
"10.b","17C0","27.10.b"
"10.b","18C0","27.10.b"
"10.b","19C0","27.10.b"
"10.b","20C0","27.10.b"
"10.b","21C0","27.10.b"
"10.b","22C0","27.10.b"
"10.b","23C0","27.10.b"
"10.b","24C0","27.10.b"
"12.c","25C0","27.12.c"
"12.c","26C0","27.12.c"
"12.c","27C0","27.12.c"
"12.c","28C0","27.12.c"
"12.c","29C0","27.12.c"
"12.c","30C0","27.12.c"
"12.c","31C0","27.12.c"
"12.c","32C0","27.12.c"
"12.c","33C0","27.12.c"
"12.a.1","34C0","27.12.a.1"
"12.a.1","35C0","27.12.a.1"
"12.a.1","36C0","27.12.a.1"
"12.a.1","37C0","27.12.a.1"
"12.a.1","38C0","27.12.a.1"
"12.a.1","39C0","27.12.a.1"
"12.a.1","40C0","27.12.a.1"
"12.a.1","41C0","27.12.a.1"
"12.a.1","42C0","27.12.a.1"
"12.a.1","43C0","27.12.a.1"
"12.a.1","44C0","27.12.a.1"
"12.a.1","45C0","27.12.a.1"
"12.a.1","46C0","27.12.a.1"
"14.b.1","47C0","27.14.b.1"
"14.b.1","48C0","27.14.b.1"
"14.b.1","49C0","27.14.b.1"
"14.b.1","50C0","27.14.b.1"
"14.b.1","51C0","27.14.b.1"
"14.b.2","54C0","27.14.b.2"
"14.b.2","55C0","27.14.b.2"
"14.b.2","56C0","27.14.b.2"
"14.b.2","57C0","27.14.b.2"
"14.b.2","58C0","27.14.b.2"
"14.b.2","59C0","27.14.b.2"
"14.b.2","60C0","27.14.b.2"
"14.b.2","61C0","27.14.b.2"
"14.b.2","62C0","27.14.b.2"
"14.b.2","63C0","27.14.b.2"
"14.b.2","64C0","27.14.b.2"
"14.b.2","65C0","27.14.b.2"
"14.a","69C0","27.14.a"
"14.a","92C0","27.14.a"
"14.a","93C0","27.14.a"
"14.a","95C0","27.14.a"
"14.a","96C0","27.14.a"
"14.a","97C0","27.14.a"
"14.a","98C0","27.14.a"
"10.a.2","01C1","27.10.a.2"
"10.a.2","02C1","27.10.a.2"
"10.a.2","03C1","27.10.a.2"
"10.a.2","04C1","27.10.a.2"
"10.a.2","05C1","27.10.a.2"
"10.a.2","06C1","27.10.a.2"
"10.a.2","07C1","27.10.a.2"
"10.a.2","08C1","27.10.a.2"
"10.a.2","09C1","27.10.a.2"
"10.a.2","10C1","27.10.a.2"
"10.a.2","11C1","27.10.a.2"
"10.a.2","12C1","27.10.a.2"
"10.b","15C1","27.10.b"
"10.b","16C1","27.10.b"
"10.b","17C1","27.10.b"
"10.b","18C1","27.10.b"
"10.b","19C1","27.10.b"
"10.b","20C1","27.10.b"
"10.b","21C1","27.10.b"
"10.b","22C1","27.10.b"
"10.b","23C1","27.10.b"
"10.b","24C1","27.10.b"
"12.c","25C1","27.12.c"
"12.c","26C1","27.12.c"
"12.c","27C1","27.12.c"
"12.c","28C1","27.12.c"
"12.c","29C1","27.12.c"
"12.c","30C1","27.12.c"
"12.c","31C1","27.12.c"
"12.c","32C1","27.12.c"
"12.c","33C1","27.12.c"
"12.a.1","34C1","27.12.a.1"
"12.a.1","35C1","27.12.a.1"
"12.a.1","36C1","27.12.a.1"
"12.a.1","37C1","27.12.a.1"
"12.a.1","38C1","27.12.a.1"
"12.a.1","39C1","27.12.a.1"
"12.a.1","40C1","27.12.a.1"
"12.a.1","41C1","27.12.a.1"
"12.a.1","42C1","27.12.a.1"
"12.a.1","43C1","27.12.a.1"
"12.a.1","44C1","27.12.a.1"
"12.a.1","45C1","27.12.a.1"
"12.a.1","46C1","27.12.a.1"
"14.b.1","47C1","27.14.b.1"
"14.b.1","48C1","27.14.b.1"
"14.b.1","49C1","27.14.b.1"
"14.b.1","50C1","27.14.b.1"
"14.b.2","53C1","27.14.b.2"
"14.b.2","54C1","27.14.b.2"
"14.b.2","55C1","27.14.b.2"
"14.b.2","56C1","27.14.b.2"
"14.b.2","57C1","27.14.b.2"
