tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
228458,100684,Cerianthidae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228377,100930,Actinauge richardi,365,SpecWoRMS,2020-05-20,2020-09-08,False
229541,101,Gastropoda,365,SpecWoRMS,2020-11-05,2021-05-27,False
228296,101013,Pachycerianthus multiplicatus,365,SpecWoRMS,2020-05-20,2020-05-20,False
168753,101167,Lampetra,365,SpecWoRMS,2016-11-04,2016-11-04,False
138917,101170,Myxine glutinosa,365,SpecWoRMS,2013-11-27,2013-11-27,False
137943,101172,Lampetra fluviatilis,365,SpecWoRMS,2013-11-26,2020-09-18,False
138921,101174,Petromyzon marinus,365,SpecWoRMS,2013-11-28,2013-11-28,False
234015,101380,Eusiridae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234016,101519,Eusirus,365,SpecWoRMS,2021-06-15,2021-06-15,False
228940,1015724,Leuciscus aspius,365,SpecWoRMS,2020-07-15,2020-07-15,False
234017,101798,Hyperoche,365,SpecWoRMS,2021-06-15,2021-06-15,False
234018,101800,Themisto,365,SpecWoRMS,2021-06-15,2021-06-15,False
202600,1019159,Rajella lintea,365,SpecWoRMS,2020-04-15,2020-04-15,False
137342,10193,Elasmobranchii,365,SpecWoRMS,2013-05-02,2020-05-13,False
228800,10194,Actinopterygii,365,SpecWoRMS,2020-07-09,2021-09-15,False
229315,10211,Squaliformes,365,SpecWoRMS,2020-09-15,2020-09-15,False
229316,10216,Rajiformes,365,SpecWoRMS,2020-09-15,2020-09-15,False
234019,10295,Anguilliformes,365,SpecWoRMS,2021-06-15,2021-06-15,False
234020,10306,Stomiiformes,365,SpecWoRMS,2021-06-15,2021-06-15,False
168792,10309,Myctophiformes,365,SpecWoRMS,2016-11-04,2016-11-04,False
234021,103256,Hyperoche medusarum,365,SpecWoRMS,2021-06-15,2021-06-15,False
234022,103259,Themisto abyssorum,365,SpecWoRMS,2021-06-15,2021-06-15,False
228857,10329,Scorpaeniformes,365,SpecWoRMS,2020-07-13,2020-07-13,False
228297,103301,Antipathidae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228378,103302,Antipathes,365,SpecWoRMS,2020-05-20,2020-05-20,False
228459,103304,Bathypathes,365,SpecWoRMS,2020-05-20,2020-05-20,False
228460,103305,Leiopathes,365,SpecWoRMS,2020-05-20,2020-05-20,False
228461,103306,Parantipathes,365,SpecWoRMS,2020-05-20,2020-05-20,False
228462,103308,Stichopathes,365,SpecWoRMS,2020-05-20,2020-05-20,False
228379,103309,Antipathes dichotoma,365,SpecWoRMS,2020-05-20,2020-05-20,False
229317,10331,Pleuronectiformes,365,SpecWoRMS,2020-09-15,2020-09-15,False
228298,103310,Antipathes erinaceus,365,SpecWoRMS,2020-05-20,2020-05-20,False
228463,103323,Bathypathes patula,365,SpecWoRMS,2020-05-20,2020-05-20,False
228380,103325,Leiopathes expansa,365,SpecWoRMS,2020-05-20,2020-05-20,False
228211,103331,Stichopathes dissimilis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228212,103333,Stichopathes flagellum,365,SpecWoRMS,2020-05-20,2020-05-20,False
228299,103335,Stichopathes richardi,365,SpecWoRMS,2020-05-20,2020-05-20,False
234023,104152,Calanus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234024,104174,Euchaeta,365,SpecWoRMS,2021-06-15,2021-06-15,False
168756,1042830,Chelon ramada,365,SpecWoRMS,2016-11-04,2020-11-16,False
168755,1044127,Chelon auratus,365,SpecWoRMS,2016-11-04,2020-11-16,False
229313,105,Bivalvia,365,SpecWoRMS,2020-09-15,2020-09-15,False
234025,105410,Sagitta,365,SpecWoRMS,2021-06-15,2021-06-15,False
234026,1056501,Gardinerosergia splendens,365,SpecWoRMS,2021-06-15,2021-06-15,False
234027,1056510,Phorcosergia grandis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234028,1056514,Phorcosergia potens,365,SpecWoRMS,2021-06-15,2021-06-15,False
234029,1056517,Robustosergia robusta,365,SpecWoRMS,2021-06-15,2021-06-15,False
234030,1056519,Robustosergia regalis,365,SpecWoRMS,2021-06-15,2021-06-15,False
202669,105693,Scyliorhinidae,365,SpecWoRMS,2020-05-13,2020-05-13,False
137343,105695,Triakidae,365,SpecWoRMS,2013-05-02,2019-04-15,False
156675,105700,Alopiidae,365,SpecWoRMS,2016-06-23,2016-06-23,False
137344,105711,Rajidae,365,SpecWoRMS,2013-05-02,2019-04-15,False
202595,105716,Squalidae,365,SpecWoRMS,2020-04-15,2020-04-15,False
227814,105719,Carcharhinus,365,SpecWoRMS,2020-05-15,2020-05-15,False
139297,105727,Apristurus,365,SpecWoRMS,2013-12-09,2013-12-09,False
139303,105729,Scyliorhinus,365,SpecWoRMS,2013-12-09,2020-05-13,False
202680,105730,Sphyrna,365,SpecWoRMS,2020-05-13,2020-05-13,False
148234,105732,Mustelus,365,SpecWoRMS,2015-02-10,2019-04-15,False
139296,105740,Alopias,365,SpecWoRMS,2013-12-09,2019-04-15,False
202670,105743,Isurus,365,SpecWoRMS,2020-05-13,2020-05-13,False
202674,105751,Dasyatis,365,SpecWoRMS,2020-05-13,2020-05-13,False
202673,105766,Raja,365,SpecWoRMS,2020-05-13,2020-05-13,False
202679,105769,Rhinobatos,365,SpecWoRMS,2020-05-13,2020-05-13,False
229318,105782,Squalus,365,SpecWoRMS,2020-09-15,2020-09-15,False
137345,105801,Prionace glauca,365,SpecWoRMS,2013-05-02,2019-04-15,False
229542,105811,Galeus atlanticus,365,SpecWoRMS,2020-11-05,2020-11-05,False
139135,105812,Galeus melastomus,365,SpecWoRMS,2013-12-09,2019-04-15,False
137346,105814,Scyliorhinus canicula,365,SpecWoRMS,2013-05-02,2019-04-15,False
139202,105815,Scyliorhinus stellaris,365,SpecWoRMS,2013-12-09,2019-04-15,False
233901,105819,Sphyrna zygaena,365,SpecWoRMS,2021-05-25,2021-05-25,False
137347,105820,Galeorhinus galeus,365,SpecWoRMS,2013-05-02,2019-04-15,False
138914,105821,Mustelus asterias,365,SpecWoRMS,2013-11-27,2019-04-15,False
139176,105822,Mustelus mustelus,365,SpecWoRMS,2013-12-09,2020-05-13,False
139116,105824,Chimaera monstrosa,365,SpecWoRMS,2013-12-09,2019-04-15,False
139083,105833,Hexanchus griseus,365,SpecWoRMS,2013-12-08,2021-05-25,False
168719,105836,Alopias vulpinus,365,SpecWoRMS,2016-11-04,2020-05-13,False
137348,105837,Cetorhinus maximus,365,SpecWoRMS,2013-05-02,2019-04-15,False
137349,105839,Isurus oxyrinchus,365,SpecWoRMS,2013-05-02,2019-04-15,False
137350,105841,Lamna nasus,365,SpecWoRMS,2013-05-02,2019-04-15,False
202678,105850,Dasyatis centroura,365,SpecWoRMS,2020-05-13,2020-05-13,False
168736,105851,Dasyatis pastinaca,365,SpecWoRMS,2016-11-04,2020-05-13,False
202677,105856,Gymnura altavela,365,SpecWoRMS,2020-05-13,2020-05-13,False
168793,105860,Myliobatis aquila,365,SpecWoRMS,2016-11-04,2020-05-13,False
202671,105863,Amblyraja hyperborea,365,SpecWoRMS,2020-05-13,2020-05-13,False
137351,105865,Amblyraja radiata,365,SpecWoRMS,2013-05-02,2019-04-15,False
137355,105869,Dipturus batis,365,SpecWoRMS,2013-05-02,2019-04-15,False
139081,105871,Dipturus nidarosiensis,365,SpecWoRMS,2013-12-08,2013-12-08,False
202672,105872,Dipturus oxyrinchus,365,SpecWoRMS,2020-05-13,2020-05-13,False
137356,105873,Leucoraja circularis,365,SpecWoRMS,2013-05-02,2019-04-15,False
137357,105874,Leucoraja fullonica,365,SpecWoRMS,2013-05-02,2019-04-15,False
137358,105876,Leucoraja naevus,365,SpecWoRMS,2013-05-02,2019-04-15,False
202583,105881,Raja asterias,365,SpecWoRMS,2020-04-15,2020-04-15,False
137359,105883,Raja clavata,365,SpecWoRMS,2013-05-02,2019-04-15,False
137360,105885,Raja microocellata,365,SpecWoRMS,2013-05-02,2019-04-15,False
202675,105886,Raja miraletus,365,SpecWoRMS,2020-05-13,2020-05-13,False
137361,105887,Raja montagui,365,SpecWoRMS,2013-05-02,2019-04-15,False
137362,105891,Raja undulata,365,SpecWoRMS,2013-05-02,2019-04-15,False
229319,105894,Rajella fyllae,365,SpecWoRMS,2020-09-15,2021-05-25,False
140797,105896,Rostroraja alba,365,SpecWoRMS,2014-05-06,2019-04-15,False
202681,105899,Centrophorus granulosus,365,SpecWoRMS,2020-05-13,2020-05-13,False
137363,105901,Centrophorus squamosus,365,SpecWoRMS,2013-05-02,2019-04-15,False
202683,105903,Deania calcea,365,SpecWoRMS,2020-05-13,2020-05-13,False
229320,105905,Deania profundorum,365,SpecWoRMS,2020-09-15,2020-09-15,False
202668,105906,Centroscyllium fabricii,365,SpecWoRMS,2020-05-13,2020-05-13,False
137364,105907,Centroscymnus coelolepis,365,SpecWoRMS,2013-05-02,2019-04-15,False
202682,105908,Centroscymnus crepidater,365,SpecWoRMS,2020-05-13,2020-09-30,False
137365,105910,Dalatias licha,365,SpecWoRMS,2013-05-02,2019-04-15,False
229321,105911,Etmopterus princeps,365,SpecWoRMS,2020-09-15,2020-09-15,False
229543,105912,Etmopterus pusillus,365,SpecWoRMS,2020-11-05,2020-11-05,False
196164,105913,Etmopterus spinax,365,SpecWoRMS,2018-05-04,2020-04-15,False
202676,105914,Oxynotus centrina,365,SpecWoRMS,2020-05-13,2020-05-13,False
137366,105923,Squalus acanthias,365,SpecWoRMS,2013-05-02,2019-04-15,False
229192,105924,Squalus blainville,365,SpecWoRMS,2020-09-02,2020-09-02,False
137341,105928,Squatina squatina,365,SpecWoRMS,2013-05-02,2019-04-15,False
168871,106386,Pleurobrachia pileus,365,SpecWoRMS,2016-11-11,2016-11-11,False
229534,106401,Mnemiopsis leidyi,365,SpecWoRMS,2020-10-28,2020-10-28,False
229253,1066,Crustacea,365,SpecWoRMS,2020-09-08,2021-05-27,False
168795,106669,Dendrobranchiata,365,SpecWoRMS,2016-11-04,2016-11-04,False
228795,106673,Brachyura,365,SpecWoRMS,2020-07-09,2020-07-27,False
168727,106674,Caridea,365,SpecWoRMS,2016-11-04,2021-05-27,False
168804,106687,Paguroidea,365,SpecWoRMS,2016-11-04,2016-11-04,False
168813,106702,Portunoidea,365,SpecWoRMS,2016-11-04,2016-11-04,False
234031,106726,Benthesicymidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234032,106727,Penaeidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234033,106731,Sergestidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
229468,106733,Galatheidae,365,SpecWoRMS,2020-10-05,2020-10-05,False
249334,106738,Paguridae,365,SpecWoRMS,2021-09-15,2021-09-15,False
229322,106763,Portunidae,365,SpecWoRMS,2020-09-15,2020-09-15,False
168733,106782,Crangonidae,365,SpecWoRMS,2016-11-04,2016-11-04,False
234034,106786,Oplophoridae,365,SpecWoRMS,2021-06-15,2021-06-15,False
229323,106788,Palaemonidae,365,SpecWoRMS,2020-09-15,2020-09-15,False
168806,106789,Pandalidae,365,SpecWoRMS,2016-11-04,2021-05-27,False
229324,106794,Palinuridae,365,SpecWoRMS,2020-09-15,2020-09-15,False
234035,106813,Gennadas,365,SpecWoRMS,2021-06-15,2021-06-15,False
229325,106822,Penaeus,365,SpecWoRMS,2020-09-15,2020-09-15,False
234036,106829,Sergestes,365,SpecWoRMS,2021-06-15,2021-06-15,False
234037,106830,Sergia,365,SpecWoRMS,2021-06-15,2021-06-15,False
229259,106835,Munida,365,SpecWoRMS,2020-09-08,2020-09-08,False
229170,106847,Paralithodes,365,SpecWoRMS,2020-09-02,2020-09-02,False
229544,106888,Goneplax,365,SpecWoRMS,2020-11-05,2020-11-05,False
168907,106922,Carcinus,365,SpecWoRMS,2016-11-18,2021-05-27,False
229545,106925,Liocarcinus,365,SpecWoRMS,2020-11-05,2021-05-27,False
168732,107007,Crangon,365,SpecWoRMS,2016-11-04,2016-11-04,False
234038,107018,Acanthephyra,365,SpecWoRMS,2021-06-15,2021-06-15,False
234039,107019,Ephyrina,365,SpecWoRMS,2021-06-15,2021-06-15,False
234040,107021,Hymenodora,365,SpecWoRMS,2021-06-15,2021-06-15,False
234041,107025,Notostomus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234042,107026,Oplophorus,365,SpecWoRMS,2021-06-15,2021-06-15,False
168908,107031,Leander,365,SpecWoRMS,2016-11-18,2016-11-18,False
139302,107044,Pandalus,365,SpecWoRMS,2013-12-09,2019-04-15,False
229546,107046,Plesionika,365,SpecWoRMS,2020-11-05,2021-05-27,False
234043,107048,Eupasiphae,365,SpecWoRMS,2021-06-15,2021-06-15,False
168807,107052,Pasiphaea,365,SpecWoRMS,2016-11-04,2016-11-04,False
168814,107054,Processa,365,SpecWoRMS,2016-11-04,2016-11-04,False
229326,107059,Palinurus,365,SpecWoRMS,2020-09-15,2020-09-15,False
229252,107083,Aristeus antennatus,365,SpecWoRMS,2020-09-08,2020-09-08,False
234044,107094,Gennadas capensis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234045,107095,Gennadas elegans,365,SpecWoRMS,2021-06-15,2021-06-15,False
234046,107096,Gennadas scutatus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234047,107098,Gennadas valens,365,SpecWoRMS,2021-06-15,2021-06-15,False
234048,107100,Funchalia villosa,365,SpecWoRMS,2021-06-15,2021-06-15,False
229327,107109,Parapenaeus longirostris,365,SpecWoRMS,2020-09-15,2020-09-15,False
229547,107120,Solenocera membranacea,365,SpecWoRMS,2020-11-05,2020-11-05,False
234049,107138,Sergia tenuiremis,365,SpecWoRMS,2021-06-15,2021-06-15,False
229548,107157,Munida intermedia,365,SpecWoRMS,2020-11-05,2020-11-05,False
229549,107197,Dardanus arrosor,365,SpecWoRMS,2020-11-05,2020-11-05,False
196160,107205,Lithodes maja,365,SpecWoRMS,2018-05-04,2018-05-04,False
229139,107253,Homarus gammarus,365,SpecWoRMS,2020-08-26,2020-10-09,False
137367,107254,Nephrops norvegicus,365,SpecWoRMS,2013-05-02,2019-04-15,False
249312,107264,Paromola cuvieri,365,SpecWoRMS,2021-09-10,2021-09-15,False
229550,107268,Calappa granulata,365,SpecWoRMS,2020-11-05,2020-11-05,False
168726,107275,Cancer bellianus,365,SpecWoRMS,2016-11-04,2016-11-04,False
138952,107276,Cancer pagurus,365,SpecWoRMS,2013-11-28,2020-09-08,False
229535,107277,Corystes cassivelaunus,365,SpecWoRMS,2020-10-28,2020-10-28,False
229551,107292,Goneplax rhomboides,365,SpecWoRMS,2020-11-05,2020-11-05,False
249341,107298,Ebalia granulosa,365,SpecWoRMS,2021-09-15,2021-09-15,False
168787,107350,Maja squinado,365,SpecWoRMS,2016-11-04,2020-09-02,False
199805,107369,Chaceon affinis,365,SpecWoRMS,2019-05-08,2019-05-08,False
229328,107381,Carcinus maenas,365,SpecWoRMS,2020-09-15,2020-09-15,False
249313,107387,Liocarcinus depurator,365,SpecWoRMS,2021-09-10,2021-09-15,False
168868,107388,Liocarcinus holsatus,365,SpecWoRMS,2016-11-11,2016-11-11,False
229329,107398,Necora puber,365,SpecWoRMS,2020-09-15,2020-09-15,False
168812,107399,Polybius henslowii,365,SpecWoRMS,2016-11-04,2016-11-04,False
229552,107477,Alpheus glaber,365,SpecWoRMS,2020-11-05,2020-11-05,False
168909,107552,Crangon crangon,365,SpecWoRMS,2016-11-18,2019-04-15,False
234050,107579,Acanthephyra curtirostris,365,SpecWoRMS,2021-06-15,2021-06-15,False
234051,107581,Acanthephyra pelagica,365,SpecWoRMS,2021-06-15,2021-06-15,False
234052,107582,Acanthephyra purpurea,365,SpecWoRMS,2021-06-15,2021-06-15,False
234053,107583,Acanthephyra stylorostratis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234054,107587,Ephyrina figueirai,365,SpecWoRMS,2021-06-15,2021-06-15,False
234055,107594,Meningodora compsa,365,SpecWoRMS,2021-06-15,2021-06-15,False
234056,107596,Meningodora mollis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234057,107597,Meningodora vesca,365,SpecWoRMS,2021-06-15,2021-06-15,False
234058,107600,Notostomus elegans,365,SpecWoRMS,2021-06-15,2021-06-15,False
234059,107601,Notostomus robustus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234060,107602,Oplophorus spinosus,365,SpecWoRMS,2021-06-15,2021-06-15,False
234061,107604,Systellaspis cristata,365,SpecWoRMS,2021-06-15,2021-06-15,False
234062,107605,Systellaspis debilis,365,SpecWoRMS,2021-06-15,2021-06-15,False
229171,107616,Palaemon serratus,365,SpecWoRMS,2020-09-02,2020-09-02,False
249337,107643,Dichelopandalus bonnieri,365,SpecWoRMS,2021-09-15,2021-09-15,False
137368,107649,Pandalus borealis,365,SpecWoRMS,2013-05-02,2019-04-15,False
229144,107651,Pandalus montagui,365,SpecWoRMS,2020-08-28,2020-08-28,False
234063,107667,Eupasiphae serrata,365,SpecWoRMS,2021-06-15,2021-06-15,False
234064,107668,Glyphus marsupialis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234065,107673,Parapasiphae sulcatifrons,365,SpecWoRMS,2021-06-15,2021-06-15,False
229330,107676,Pasiphaea multidentata,365,SpecWoRMS,2020-09-15,2020-09-15,False
229179,107678,Pasiphaea tarda,365,SpecWoRMS,2020-09-02,2020-09-02,False
168805,107703,Palinurus elephas,365,SpecWoRMS,2016-11-04,2020-09-02,False
229331,107704,Palinurus mauritanicus,365,SpecWoRMS,2020-09-15,2020-09-15,False
234066,1078,Ostracoda,365,SpecWoRMS,2021-06-15,2021-06-15,False
234067,1080,Copepoda,365,SpecWoRMS,2021-06-15,2021-06-15,False
234013,110671,Euphausiidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234068,110673,Euphausia,365,SpecWoRMS,2021-06-15,2021-06-15,False
234069,110675,Nematobrachion,365,SpecWoRMS,2021-06-15,2021-06-15,False
234070,110676,Nematoscelis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234071,110678,Stylocheiron,365,SpecWoRMS,2021-06-15,2021-06-15,False
234072,110679,Thysanoessa,365,SpecWoRMS,2021-06-15,2021-06-15,False
234073,110680,Thysanopoda,365,SpecWoRMS,2021-06-15,2021-06-15,False
232212,110690,Meganyctiphanes norvegica,365,SpecWoRMS,2021-03-17,2021-05-27,False
234074,110691,Nematobrachion boopis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234075,110708,Thysanoessa inermis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234076,110709,Thysanoessa longicaudata,365,SpecWoRMS,2021-06-15,2021-06-15,False
168745,1128,Euphausiacea,365,SpecWoRMS,2016-11-04,2021-05-27,False
234077,1130,Decapoda,365,SpecWoRMS,2021-06-15,2021-06-15,False
234078,1131,Isopoda,365,SpecWoRMS,2021-06-15,2021-06-15,False
168721,1135,Amphipoda,365,SpecWoRMS,2016-11-04,2021-05-27,False
228567,11676,Pisces,365,SpecWoRMS,2020-05-22,2020-09-28,False
138946,11707,Cephalopoda,365,SpecWoRMS,2013-11-28,2021-05-27,False
234079,117074,Solmissus,365,SpecWoRMS,2021-06-15,2021-06-15,False
169885,11713,Sepiida,365,SpecWoRMS,2017-05-03,2017-05-03,False
234080,117212,Aglantha,365,SpecWoRMS,2021-06-15,2021-06-15,False
228858,11723,Sepiidae,365,SpecWoRMS,2020-07-13,2020-07-13,False
228464,117246,Stylaster,365,SpecWoRMS,2020-05-20,2020-05-20,False
168830,11725,Sepiolidae,365,SpecWoRMS,2016-11-04,2019-04-15,False
234081,11730,Oegopsida,365,SpecWoRMS,2021-06-15,2021-06-15,False
169886,11734,Loliginidae,365,SpecWoRMS,2017-05-03,2019-04-15,False
234082,11758,Brachioteuthidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
168800,11760,Ommastrephidae,365,SpecWoRMS,2016-11-04,2021-05-27,False
234083,11767,Chiroteuthidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234084,11769,Mastigoteuthidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234085,11774,Cranchiidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
169887,11782,Octopodidae,365,SpecWoRMS,2017-05-03,2019-04-15,False
228465,117962,Pliobothrus symmetricus,365,SpecWoRMS,2020-05-20,2020-05-20,False
228466,117964,Stylaster erubescens,365,SpecWoRMS,2020-05-20,2020-05-20,False
228300,117968,Stylaster norvegicus,365,SpecWoRMS,2020-05-20,2020-05-20,False
168958,119034,Saduria entomon,365,SpecWoRMS,2016-12-07,2016-12-07,False
234086,119822,Mysidae,365,SpecWoRMS,2021-06-15,2021-06-15,False
234087,119825,Eucopia,365,SpecWoRMS,2021-06-15,2021-06-15,False
234088,119826,Gnathophausia,365,SpecWoRMS,2021-06-15,2021-06-15,False
234089,119916,Eucopia australis,365,SpecWoRMS,2021-06-15,2021-06-15,False
234090,119917,Eucopia grimaldii,365,SpecWoRMS,2021-06-15,2021-06-15,False
234091,119920,Eucopia sculpticauda,365,SpecWoRMS,2021-06-15,2021-06-15,False
234092,119921,Eucopia unguiculata,365,SpecWoRMS,2021-06-15,2021-06-15,False
234093,119930,Gnathophausia zoea,365,SpecWoRMS,2021-06-15,2021-06-15,False
234094,1205,Hyperiidea,365,SpecWoRMS,2021-06-15,2021-06-15,False
229553,123080,Asteroidea,365,SpecWoRMS,2020-11-05,2020-11-05,False
229554,123082,Echinoidea,365,SpecWoRMS,2020-11-05,2020-11-05,False
229193,123083,Holothuroidea,365,SpecWoRMS,2020-09-02,2020-09-02,False
232283,123144,Bathycrinidae,365,SpecWoRMS,2021-04-06,2021-04-06,False
229260,123200,Ophiuridae,365,SpecWoRMS,2020-09-08,2020-09-08,False
229555,123245,Astropecten,365,SpecWoRMS,2020-11-05,2020-11-05,False
249314,123387,Paracentrotus,365,SpecWoRMS,2021-09-10,2021-09-10,False
229480,123390,Strongylocentrotus,365,SpecWoRMS,2020-10-05,2020-10-05,False
229257,123456,Holothuria,365,SpecWoRMS,2020-09-08,2020-09-08,False
229263,123459,Stichopus,365,SpecWoRMS,2020-09-08,2020-09-08,False
229556,123574,Ophiura,365,SpecWoRMS,2020-11-05,2020-11-05,False
168723,123776,Asterias rubens,365,SpecWoRMS,2016-11-04,2016-11-04,False
229557,123867,Astropecten irregularis,365,SpecWoRMS,2020-11-05,2020-11-05,False
249315,123920,Luidia ciliaris,365,SpecWoRMS,2021-09-10,2021-09-15,False
229169,124287,Echinus esculentus,365,SpecWoRMS,2020-09-02,2020-09-02,False
249316,124535,Parastichopus tremulus,365,SpecWoRMS,2021-09-10,2021-09-15,False
229617,1245747,Desmophyllum pertusum,365,SpecWoRMS,2020-11-11,2020-11-11,False
249317,125144,Ophiomyxa pentagona,365,SpecWoRMS,2021-09-10,2021-09-10,False
228381,125269,Alcyoniidae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228213,125273,Chrysogorgiidae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228214,125276,Isididae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228301,125277,Plexauridae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228467,125281,Paragorgiidae,365,SpecWoRMS,2020-05-20,2020-05-20,False
228468,125284,Alcyonium,365,SpecWoRMS,2020-05-20,2020-05-20,False
228469,125285,Anthomastus,365,SpecWoRMS,2020-05-20,2020-05-20,False
228215,125293,Acanthogorgia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228382,125294,Chrysogorgia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228302,125297,Radicipes,365,SpecWoRMS,2020-05-20,2020-05-20,False
228470,125299,Nicella,365,SpecWoRMS,2020-05-20,2020-05-20,False
228383,125303,Acanella,365,SpecWoRMS,2020-05-20,2020-05-20,False
228216,125306,Keratoisis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228217,125307,Lepidisis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228218,125309,Dentomuricea,365,SpecWoRMS,2020-05-20,2020-05-20,False
228303,125311,Paramuricea,365,SpecWoRMS,2020-05-20,2020-05-20,False
228384,125312,Placogorgia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228385,125314,Swiftia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228471,125317,Callogorgia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228386,125319,Narella,365,SpecWoRMS,2020-05-20,2020-05-20,False
228387,125321,Primnoa,365,SpecWoRMS,2020-05-20,2020-05-20,False
228219,125323,Thouarella,365,SpecWoRMS,2020-05-20,2020-05-20,False
228220,125324,Anthothela,365,SpecWoRMS,2020-05-20,2020-05-20,False
228221,125326,Paragorgia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228472,125333,Alcyonium digitatum,365,SpecWoRMS,2020-05-20,2020-05-20,False
228473,125335,Anthomastus grandiflorus,365,SpecWoRMS,2020-05-20,2020-05-20,False
228388,125337,Clavularia arctica,365,SpecWoRMS,2020-05-20,2020-05-20,False
228389,125339,Clavularia marioni,365,SpecWoRMS,2020-05-20,2020-05-20,False
228222,125340,Sarcodictyon roseum,365,SpecWoRMS,2020-05-20,2020-05-20,False
228474,125348,Acanthogorgia armata,365,SpecWoRMS,2020-05-20,2020-05-20,False
228475,125349,Acanthogorgia hirsuta,365,SpecWoRMS,2020-05-20,2020-05-20,False
228390,125353,Chrysogorgia quadruplex,365,SpecWoRMS,2020-05-20,2020-05-20,False
228391,125355,Metallogorgia melanotrichos,365,SpecWoRMS,2020-05-20,2020-05-20,False
228304,125356,Radicipes challengeri,365,SpecWoRMS,2020-05-20,2020-05-20,False
228223,125357,Radicipes gracilis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228224,125359,Nicella granifera,365,SpecWoRMS,2020-05-20,2020-05-20,False
228225,125360,Viminella flagellum,365,SpecWoRMS,2020-05-20,2020-05-20,False
228476,125366,Eunicella verrucosa,365,SpecWoRMS,2020-05-20,2020-05-20,False
228392,125371,Acanella arbuscula,365,SpecWoRMS,2020-05-20,2020-05-20,False
228305,125372,Chelidonisis aurantiaca,365,SpecWoRMS,2020-05-20,2020-05-20,False
232284,125374,Isidella lofotensis,365,SpecWoRMS,2021-04-06,2021-04-06,False
228226,125376,Keratoisis grayi,365,SpecWoRMS,2020-05-20,2020-05-20,False
228393,125380,Bebryce mollis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228477,125382,Muriceides kuekenthali,365,SpecWoRMS,2020-05-20,2020-05-20,False
228478,125383,Muriceides lepida,365,SpecWoRMS,2020-05-20,2020-05-20,False
228479,125384,Muriceides paucituberculata,365,SpecWoRMS,2020-05-20,2020-05-20,False
228480,125385,Paramuricea biscaya,365,SpecWoRMS,2020-05-20,2020-05-20,False
228306,125386,Paramuricea candida,365,SpecWoRMS,2020-05-20,2020-05-20,False
228227,125390,Paramuricea placomus,365,SpecWoRMS,2020-05-20,2020-05-20,False
228228,125392,Placogorgia coronata,365,SpecWoRMS,2020-05-20,2020-05-20,False
228229,125393,Placogorgia graciosa,365,SpecWoRMS,2020-05-20,2020-05-20,False
228394,125394,Placogorgia intermedia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228307,125395,Placogorgia massiliensis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228395,125396,Placogorgia terceira,365,SpecWoRMS,2020-05-20,2020-05-20,False
228481,125399,Swiftia borealis,365,SpecWoRMS,2020-05-20,2020-05-20,False
228482,125400,Swiftia dubia,365,SpecWoRMS,2020-05-20,2020-05-20,False
228483,125401,Swiftia pallida,365,SpecWoRMS,2020-05-20,2020-05-20,False
228308,125404,Villogorgia bebrycoides,365,SpecWoRMS,2020-05-20,2020-05-20,False
228396,125405,Callogorgia verticillata,365,SpecWoRMS,2020-05-20,2020-05-20,False
